id_transaccion,id_cliente,fecha_transaccion,categoria_producto,cantidad,precio_unitario,descuento_pct,canal_venta,monto_compra,nombre,edad,ciudad,fecha_registro,categoria_favorita,ingreso_estimado,ciudad_normalizada,segmento_cliente,canal_adquisicion,metodo_pago_preferido,score_fidelizacion,region,macrozona,outlier_precio_unitario_iqr,outlier_precio_unitario_zscore,outlier_monto_compra_iqr,outlier_monto_compra_zscore,monto_bruto,monto_descuento,antiguedad_cliente_dias,nivel_fidelizacion,codigo_macrozona,compra_con_descuento,score_fidelizacion_norm,grupo_edad,rango_monto_compra
50730,1046,2024-04-23,Libros,5,9812.4,0.0,Marketplace,49062.0,Sofía Fuentes,59,Temuco,2022-05-10,Belleza,907150.0,temuco,Oro,Google Ads,Tarjeta crédito,83,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,49062.0,0.0,714,Media,3,No,0.7166666666666667,45-59,Bajo
50731,1077,2024-02-09,Belleza,3,166060.2,0.2,App,398544.48,Tomás Muñoz,25,Rancagua,2023-04-15,Moda,1128391.0,rancagua,Plata,Instagram,Transferencia,89,RegiÃ³n de O'Higgins,Centro,False,False,False,False,498180.60000000003,99636.12000000001,300,Alta,2,Sí,0.8166666666666667,18-29,Alto
50732,1129,2024-06-04,Libros,1,15319.36,0.05,Marketplace,14553.39,Javiera Contreras,53,Puerto Montt,2023-02-20,Hogar,562333.0,puerto montt,Premium,Orgánico,PayPal,90,RegiÃ³n de Los Lagos,Sur,False,False,False,False,15319.36,765.9680000000001,470,Alta,3,Sí,0.8333333333333334,45-59,Bajo
50733,1101,2024-12-12,Tecnología,2,239801.38,0.0,Web,479602.76,Pedro Hernández,44,Antofagasta,2024-10-03,Libros,655427.0,antofagasta,Plata,Instagram,Tarjeta débito,94,RegiÃ³n de Antofagasta,Norte,False,False,False,False,479602.76,0.0,70,Alta,1,No,0.9,30-44,Alto
50734,1157,2024-08-19,Hogar,5,27012.48,0.1,Web,121556.16,Camila Soto,18,Puerto Montt,2022-01-04,Deportes,835644.0,puerto montt,Bronce,Instagram,Tarjeta crédito,97,RegiÃ³n de Los Lagos,Sur,False,False,False,False,135062.4,13506.24,958,Alta,3,Sí,0.95,18-29,Bajo
50735,1053,2024-03-28,Belleza,3,17061.27,0.15,App,43506.24,Fernanda Torres,29,Antofagasta,2024-10-24,Deportes,910291.0,antofagasta,Plata,Orgánico,Tarjeta débito,76,RegiÃ³n de Antofagasta,Norte,False,False,False,False,51183.81,7677.571499999999,-210,Media,1,Sí,0.6,18-29,Bajo
50736,1192,2024-09-29,Moda,3,136896.65,0.1,App,369620.95,Benjamín Fuentes,64,Rancagua,2023-08-14,Deportes,300000.0,rancagua,Bronce,Orgánico,Transferencia,48,RegiÃ³n de O'Higgins,Centro,False,False,False,False,410689.94999999995,41068.994999999995,412,Baja,2,Sí,0.13333333333333333,60+,Alto
50737,1115,2024-10-13,Belleza,2,190137.46,0.1,Marketplace,342247.43,Valentina Hernández,35,Temuco,2024-10-06,Hogar,819816.0,temuco,Bronce,Referido,Tarjeta débito,71,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,380274.92,38027.492,7,Media,3,Sí,0.5166666666666667,30-44,Alto
50738,1046,2024-07-03,Tecnología,2,24623.28,0.15,App,41859.58,Sofía Fuentes,59,Temuco,2022-05-10,Belleza,907150.0,temuco,Oro,Google Ads,Tarjeta crédito,83,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,49246.56,7386.9839999999995,785,Media,3,Sí,0.7166666666666667,45-59,Bajo
50739,1273,2024-06-15,Belleza,5,111287.74,0.05,Web,528616.76,Juan Torres,18,Puerto Montt,2022-11-14,Deportes,1161524.0,puerto montt,Oro,Orgánico,Tarjeta crédito,48,RegiÃ³n de Los Lagos,Sur,False,False,False,False,556438.7000000001,27821.935000000005,579,Baja,3,Sí,0.13333333333333333,18-29,Muy alto
50740,1214,2024-03-07,Belleza,4,132432.95,0.05,Marketplace,503245.21,Tomás Díaz,61,Concepción,2023-05-23,Libros,976952.0,concepcion,Plata,Referido,PayPal,80,Sin información,Sin información,False,False,False,False,529731.8,26486.590000000004,289,Media,0,Sí,0.6666666666666666,60+,Alto
50741,1071,2024-10-31,Tecnología,4,54916.8,0.0,App,219667.2,Daniela Rodríguez,34,Valparaíso,2022-04-23,Deportes,851911.0,valparaiso,Bronce,Referido,Tarjeta débito,72,Sin información,Sin información,False,False,False,False,219667.2,0.0,922,Media,0,No,0.5333333333333333,30-44,Medio
50742,1284,2024-08-26,Libros,1,148962.27,0.0,App,148962.27,Tomás Sepúlveda,27,Concepción,2023-03-22,Hogar,1218965.0,concepcion,Plata,Referido,Tarjeta crédito,99,Sin información,Sin información,False,False,False,False,148962.27,0.0,523,Alta,0,No,0.9833333333333333,18-29,Medio
50743,1183,2024-01-14,Libros,1,104222.25,0.05,Marketplace,99011.14,Juan Hernández,24,Valparaíso,2022-12-15,Tecnología,871378.0,valparaiso,Oro,Orgánico,Tarjeta débito,44,Sin información,Sin información,False,False,False,False,104222.25,5211.1125,395,Baja,0,Sí,0.06666666666666667,18-29,Bajo
50744,1186,2024-05-17,Deportes,1,153414.27,0.1,Web,138072.84,Antonia Rodríguez,22,Temuco,2023-10-21,Moda,1144053.0,temuco,Bronce,Instagram,Tarjeta débito,85,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,153414.27,15341.427,209,Alta,3,Sí,0.75,18-29,Bajo
50745,1078,2024-08-30,Belleza,1,112264.79,0.0,Marketplace,112264.79,Camila Hernández,44,Concepción,2024-03-17,Moda,368408.0,concepcion,Premium,Instagram,Tarjeta crédito,71,Sin información,Sin información,False,False,False,False,112264.79,0.0,166,Media,0,No,0.5166666666666667,30-44,Bajo
50746,1162,2024-12-21,Libros,2,190207.17,0.15,Web,323352.19,Tomás Pérez,68,Concepción,2023-10-13,Libros,719868.0,concepcion,Oro,Google Ads,Tarjeta débito,97,Sin información,Sin información,False,False,False,False,380414.34,57062.151000000005,435,Alta,0,Sí,0.95,60+,Alto
50747,1007,2024-06-28,Moda,5,223240.74,0.0,App,1107260.74625,Pedro Martínez,19,Antofagasta,2023-04-14,Tecnología,983762.0,antofagasta,Bronce,Referido,PayPal,71,RegiÃ³n de Antofagasta,Norte,False,False,True,False,1116203.7,0.0,441,Media,1,No,0.5166666666666667,18-29,Muy alto
50748,1123,2024-04-22,Hogar,1,108378.42,0.05,Marketplace,102959.5,Matías Silva,52,Santiago,2022-10-12,Tecnología,879069.0,santiago,Premium,Orgánico,PayPal,100,RegiÃ³n Metropolitana,Centro,False,False,False,False,108378.42,5418.921,558,Alta,2,Sí,1.0,45-59,Bajo
50749,1015,2024-06-17,Tecnología,3,193225.78,0.05,Marketplace,550693.47,María Soto,28,La Serena,2024-02-15,Belleza,675193.0,la serena,Plata,Facebook,PayPal,65,RegiÃ³n de Coquimbo,Norte,False,False,False,False,579677.34,28983.867,123,Media,1,Sí,0.4166666666666667,18-29,Muy alto
50750,1222,2024-01-16,Belleza,4,166465.05,0.1,Marketplace,599274.18,Vicente Rojas,44,Temuco,2022-12-06,Hogar,1224321.0,temuco,Oro,Referido,PayPal,83,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,665860.2,66586.02,406,Media,3,Sí,0.7166666666666667,30-44,Muy alto
50751,1237,2024-04-20,Moda,4,90114.21,0.0,Web,342434.0,María Sepúlveda,56,Antofagasta,2022-01-12,Hogar,730389.0,antofagasta,Oro,Orgánico,PayPal,81,RegiÃ³n de Antofagasta,Norte,False,False,False,False,360456.84,0.0,829,Media,1,No,0.6833333333333333,45-59,Alto
50752,1215,2024-11-06,Deportes,2,200267.51,0.1,Marketplace,360481.52,Sofía Díaz,28,Rancagua,2022-09-22,Libros,574547.0,rancagua,Plata,Referido,Transferencia,41,RegiÃ³n de O'Higgins,Centro,False,False,False,False,400535.02,40053.50200000001,776,Baja,2,Sí,0.016666666666666666,18-29,Alto
50753,1023,2024-07-23,Belleza,2,129711.29,0.0,Web,259422.58,Valentina Díaz,53,Santiago,2023-05-06,Libros,382581.0,santiago,Bronce,Orgánico,PayPal,88,RegiÃ³n Metropolitana,Centro,False,False,False,False,259422.58,0.0,444,Alta,2,No,0.8,45-59,Medio
50754,1028,2024-12-16,Moda,3,67284.36,0.0,Marketplace,171575.12,Benjamín Silva,40,Valparaíso,2024-02-02,Belleza,749816.0,valparaiso,Oro,Google Ads,Tarjeta crédito,74,Sin información,Sin información,False,False,False,False,201853.08000000002,0.0,318,Media,0,No,0.5666666666666667,30-44,Medio
50755,1067,2024-08-01,Moda,4,191924.21,0.0,Marketplace,767696.84,Tomás Sepúlveda,35,La Serena,2024-12-05,Moda,1064755.0,la serena,Oro,Facebook,PayPal,68,RegiÃ³n de Coquimbo,Norte,False,False,False,False,767696.84,0.0,-126,Media,1,No,0.4666666666666667,30-44,Muy alto
50756,1231,2024-09-04,Deportes,1,105104.78,0.1,Web,94594.3,Sofía Contreras,61,La Serena,2022-11-02,Belleza,1100487.0,la serena,Plata,Orgánico,Tarjeta crédito,99,RegiÃ³n de Coquimbo,Norte,False,False,False,False,105104.78,10510.478000000001,672,Alta,1,Sí,0.9833333333333333,60+,Bajo
50757,1276,2024-06-22,Belleza,1,229987.63,0.0,Marketplace,229987.63,Daniela Silva,18,Santiago,2024-02-24,Deportes,1246470.0,santiago,Bronce,Facebook,Tarjeta crédito,96,RegiÃ³n Metropolitana,Centro,False,False,False,False,229987.63,0.0,119,Alta,2,No,0.9333333333333333,18-29,Medio
50758,1190,2024-08-09,Hogar,2,134851.74,0.2,App,215762.78,Sofía Silva,39,Valparaíso,2023-03-14,Tecnología,1199974.0,valparaiso,Oro,Orgánico,PayPal,45,Sin información,Sin información,False,False,False,False,269703.48,53940.695999999996,514,Baja,0,Sí,0.08333333333333333,30-44,Medio
50759,1009,2024-01-25,Hogar,2,230896.39,0.05,Marketplace,438703.14,Camila Hernández,19,Rancagua,2022-01-22,Hogar,1065205.0,rancagua,Plata,Google Ads,Transferencia,80,RegiÃ³n de O'Higgins,Centro,False,False,False,False,461792.78,23089.639000000003,733,Media,2,Sí,0.6666666666666666,18-29,Alto
50760,1134,2024-09-10,Tecnología,2,32686.4,0.0,App,65372.8,Vicente Muñoz,55,Antofagasta,2022-07-09,Deportes,787557.0,antofagasta,Bronce,Google Ads,Tarjeta débito,71,RegiÃ³n de Antofagasta,Norte,False,False,False,False,65372.8,0.0,794,Media,1,No,0.5166666666666667,45-59,Bajo
50761,1084,2024-08-23,Belleza,5,215094.44,0.2,App,860377.76,Matías Torres,59,La Serena,2022-01-30,Deportes,751245.0,la serena,Oro,Referido,Tarjeta crédito,66,RegiÃ³n de Coquimbo,Norte,False,False,False,False,1075472.2,215094.44,936,Media,1,Sí,0.43333333333333335,45-59,Muy alto
50762,1024,2024-09-03,Hogar,4,176891.19,0.0,Marketplace,707564.76,María Díaz,50,Rancagua,2022-01-25,Deportes,935175.0,rancagua,Bronce,Orgánico,Tarjeta débito,98,RegiÃ³n de O'Higgins,Centro,False,False,False,False,707564.76,0.0,952,Alta,2,No,0.9666666666666667,45-59,Muy alto
50763,1270,2024-10-21,Libros,4,32312.53,0.0,Web,129250.12,Benjamín López,42,Rancagua,2023-06-16,Moda,479034.0,rancagua,Premium,Referido,PayPal,92,RegiÃ³n de O'Higgins,Centro,False,False,False,False,129250.12,0.0,493,Alta,2,No,0.8666666666666667,30-44,Bajo
50764,1153,2024-03-01,Hogar,4,173506.6,0.15,Marketplace,589922.44,María López,22,Antofagasta,2022-09-28,Hogar,845337.0,antofagasta,Oro,Referido,Transferencia,68,RegiÃ³n de Antofagasta,Norte,False,False,False,False,694026.4,104103.96,520,Media,1,Sí,0.4666666666666667,18-29,Muy alto
50765,1077,2024-09-06,Belleza,4,105715.32,0.15,Marketplace,359432.09,Tomás Muñoz,25,Rancagua,2023-04-15,Moda,1128391.0,rancagua,Plata,Instagram,Transferencia,89,RegiÃ³n de O'Higgins,Centro,False,False,False,False,422861.28,63429.192,510,Alta,2,Sí,0.8166666666666667,18-29,Alto
50766,1208,2024-03-26,Deportes,5,44782.85,0.15,App,190327.11,Catalina Hernández,69,Concepción,2022-01-15,Libros,963387.0,concepcion,Oro,Referido,Transferencia,92,Sin información,Sin información,False,False,False,False,223914.25,33587.1375,801,Alta,0,Sí,0.8666666666666667,60+,Medio
50767,1143,2024-01-18,Hogar,3,160832.96,0.05,Marketplace,458373.94,María Martínez,39,La Serena,2022-02-09,Tecnología,849731.0,la serena,Plata,Facebook,PayPal,86,RegiÃ³n de Coquimbo,Norte,False,False,False,False,482498.88,24124.944000000003,708,Alta,1,Sí,0.7666666666666667,30-44,Alto
50768,1024,2024-04-01,Belleza,1,51148.31,0.0,App,51148.31,María Díaz,50,Rancagua,2022-01-25,Deportes,935175.0,rancagua,Bronce,Orgánico,Tarjeta débito,98,RegiÃ³n de O'Higgins,Centro,False,False,False,False,51148.31,0.0,797,Alta,2,No,0.9666666666666667,45-59,Bajo
50769,1085,2024-12-14,Libros,1,125638.12,0.05,Web,119356.21,Juan Soto,36,Concepción,2024-02-03,Deportes,797878.0,concepcion,Oro,Orgánico,PayPal,47,Sin información,Sin información,False,False,False,False,125638.12,6281.906,315,Baja,0,Sí,0.11666666666666667,30-44,Bajo
50770,1092,2024-02-28,Moda,2,107453.4,0.0,App,214906.8,Camila Martínez,61,Puerto Montt,2024-04-17,Belleza,749609.0,puerto montt,Plata,Google Ads,Tarjeta crédito,42,RegiÃ³n de Los Lagos,Sur,False,False,False,False,214906.8,0.0,-49,Baja,3,No,0.03333333333333333,60+,Medio
50771,1263,2024-05-16,Belleza,4,119841.95,0.1,Web,431431.02,Matías López,52,Puerto Montt,2024-10-02,Deportes,954251.0,puerto montt,Premium,Orgánico,Tarjeta crédito,71,RegiÃ³n de Los Lagos,Sur,False,False,False,False,479367.8,47936.78,-139,Media,3,Sí,0.5166666666666667,45-59,Alto
50772,1239,2024-07-09,Hogar,3,52596.59,0.05,App,149900.28,Camila Sepúlveda,33,Puerto Montt,2024-10-23,Deportes,989563.0,puerto montt,Bronce,Instagram,Tarjeta débito,64,RegiÃ³n de Los Lagos,Sur,False,False,False,False,157789.77,7889.4884999999995,-106,Baja,3,Sí,0.4,30-44,Medio
50773,1287,2024-06-10,Hogar,2,102792.17,0.1,App,185025.91,María González,63,Desconocida,2023-04-13,Moda,762715.0,,Plata,Referido,PayPal,99,Sin información,Sin información,False,False,False,False,205584.34,20558.434,424,Alta,0,Sí,0.9833333333333333,60+,Medio
50774,1283,2024-10-24,Tecnología,4,197204.8,0.0,Marketplace,788819.2,Fernanda Martínez,59,Valparaíso,2023-02-22,Libros,820956.0,valparaiso,Plata,Facebook,PayPal,55,Sin información,Sin información,False,False,False,False,788819.2,0.0,610,Baja,0,No,0.25,45-59,Muy alto
50775,1178,2024-05-07,Libros,4,71982.92,0.15,Web,244741.93,Javiera Sepúlveda,38,Antofagasta,2024-01-20,Moda,972526.0,antofagasta,Premium,Google Ads,Tarjeta crédito,83,RegiÃ³n de Antofagasta,Norte,False,False,False,False,287931.68,43189.752,108,Media,1,Sí,0.7166666666666667,30-44,Medio
50776,1162,2024-06-15,Moda,5,32923.19,0.1,Marketplace,148154.36,Tomás Pérez,68,Concepción,2023-10-13,Libros,719868.0,concepcion,Oro,Google Ads,Tarjeta débito,97,Sin información,Sin información,False,False,False,False,164615.95,16461.595,246,Alta,0,Sí,0.95,60+,Medio
50777,1106,2024-01-01,Moda,4,64405.17,0.2,App,206096.54,Sofía Morales,25,Antofagasta,2023-11-26,Belleza,825222.0,antofagasta,Premium,Instagram,PayPal,47,RegiÃ³n de Antofagasta,Norte,False,False,False,False,257620.68,51524.136,36,Baja,1,Sí,0.11666666666666667,18-29,Medio
50778,1126,2024-09-15,Moda,5,80686.54,0.05,App,383261.06,Antonia Muñoz,22,Antofagasta,2023-01-11,Belleza,764214.0,antofagasta,Premium,Referido,Tarjeta crédito,90,RegiÃ³n de Antofagasta,Norte,False,False,False,False,403432.69999999995,20171.635,613,Alta,1,Sí,0.8333333333333334,18-29,Alto
50779,1218,2024-03-25,Tecnología,5,309220.3,0.0,App,1107260.74625,Pedro Fuentes,46,Valparaíso,2022-12-18,Deportes,998991.0,valparaiso,Bronce,Instagram,Transferencia,92,Sin información,Sin información,False,False,True,True,1546101.5,0.0,463,Alta,0,No,0.8666666666666667,45-59,Muy alto
50780,1080,2024-06-05,Belleza,2,76835.14,0.0,Marketplace,153670.28,María Silva,29,Antofagasta,2023-03-13,Moda,815919.0,antofagasta,Bronce,Facebook,Tarjeta crédito,85,RegiÃ³n de Antofagasta,Norte,False,False,False,False,153670.28,0.0,450,Alta,1,No,0.75,18-29,Medio
50781,1287,2024-06-19,Tecnología,5,91229.16,0.2,Marketplace,364916.64,María González,63,Desconocida,2023-04-13,Moda,762715.0,,Plata,Referido,PayPal,99,Sin información,Sin información,False,False,False,False,456145.80000000005,91229.16000000002,433,Alta,0,Sí,0.9833333333333333,60+,Alto
50782,1273,2024-04-14,Hogar,3,191382.9,0.05,Web,545441.26,Juan Torres,18,Puerto Montt,2022-11-14,Deportes,1161524.0,puerto montt,Oro,Orgánico,Tarjeta crédito,48,RegiÃ³n de Los Lagos,Sur,False,False,False,False,574148.7,28707.434999999998,517,Baja,3,Sí,0.13333333333333333,18-29,Muy alto
50783,1037,2024-02-20,Libros,5,210553.36,0.0,Web,1052766.8,Javiera Sepúlveda,64,Concepción,2022-04-08,Deportes,1344679.0,concepcion,Premium,Orgánico,PayPal,77,Sin información,Sin información,False,False,False,False,1052766.7999999998,0.0,683,Media,0,No,0.6166666666666667,60+,Muy alto
50784,1157,2024-06-25,Libros,5,46546.31,0.1,App,209458.4,Camila Soto,18,Puerto Montt,2022-01-04,Deportes,835644.0,puerto montt,Bronce,Instagram,Tarjeta crédito,97,RegiÃ³n de Los Lagos,Sur,False,False,False,False,232731.55,23273.155,903,Alta,3,Sí,0.95,18-29,Medio
50785,1259,2024-03-19,Libros,1,138415.51,0.05,Marketplace,131494.73,María Rodríguez,46,Valparaíso,2023-04-08,Deportes,1355670.0,valparaiso,Oro,Facebook,Tarjeta crédito,73,Sin información,Sin información,False,False,False,False,138415.51,6920.775500000001,346,Media,0,Sí,0.55,45-59,Bajo
50786,1253,2024-05-31,Tecnología,5,179271.83,0.05,Marketplace,851541.19,Tomás Morales,59,Santiago,2024-01-19,Moda,793757.0,santiago,Plata,Referido,PayPal,59,RegiÃ³n Metropolitana,Centro,False,False,False,False,896359.1499999999,44817.9575,133,Baja,2,Sí,0.31666666666666665,45-59,Muy alto
50787,1122,2024-05-02,Libros,1,88571.57,0.1,Marketplace,79714.41,Valentina Silva,41,Antofagasta,2024-08-11,Tecnología,983142.0,antofagasta,Plata,Orgánico,Tarjeta crédito,67,RegiÃ³n de Antofagasta,Norte,False,False,False,False,88571.57,8857.157000000001,-101,Media,1,Sí,0.45,30-44,Bajo
50788,1077,2024-02-08,Tecnología,5,82918.98,0.1,App,373135.41,Tomás Muñoz,25,Rancagua,2023-04-15,Moda,1128391.0,rancagua,Plata,Instagram,Transferencia,89,RegiÃ³n de O'Higgins,Centro,False,False,False,False,414594.89999999997,41459.49,299,Alta,2,Sí,0.8166666666666667,18-29,Alto
50789,1137,2024-12-26,Tecnología,4,111353.7,0.15,Marketplace,378602.58,Javiera Sepúlveda,35,Valparaíso,2023-08-25,Moda,592799.0,valparaiso,Oro,Referido,Transferencia,43,Sin información,Sin información,False,False,False,False,445414.8,66812.22,489,Baja,0,Sí,0.05,30-44,Alto
50790,1288,2024-03-20,Tecnología,5,89798.02,0.2,App,359192.08,Valentina Rojas,44,Antofagasta,2022-06-11,Moda,826286.0,antofagasta,Bronce,Referido,Transferencia,71,RegiÃ³n de Antofagasta,Norte,False,False,False,False,448990.10000000003,89798.02000000002,648,Media,1,Sí,0.5166666666666667,30-44,Alto
50791,1095,2024-09-17,Moda,2,6922.7,0.05,Web,13153.13,Diego López,66,Santiago,2022-06-02,Belleza,1229317.0,santiago,Plata,Facebook,Transferencia,63,RegiÃ³n Metropolitana,Centro,False,False,False,False,13845.4,692.27,838,Baja,2,Sí,0.38333333333333336,60+,Bajo
50792,1186,2024-03-13,Hogar,5,99254.18,0.2,Marketplace,397016.72,Antonia Rodríguez,22,Temuco,2023-10-21,Moda,1144053.0,temuco,Bronce,Instagram,Tarjeta débito,85,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,496270.89999999997,99254.18,144,Alta,3,Sí,0.75,18-29,Alto
50793,1249,2024-04-22,Moda,2,101621.75,0.05,App,193081.32,Camila Díaz,66,Valparaíso,2023-04-28,Moda,1174207.0,valparaiso,Plata,Orgánico,Transferencia,98,Sin información,Sin información,False,False,False,False,203243.5,10162.175000000001,360,Alta,0,Sí,0.9666666666666667,60+,Medio
50794,1090,2024-06-11,Tecnología,4,111143.19,0.15,Web,377886.85,Diego González,60,Concepción,2023-08-04,Libros,805526.0,concepcion,Premium,Instagram,PayPal,80,Sin información,Sin información,False,False,False,False,444572.76,66685.914,312,Media,0,Sí,0.6666666666666666,60+,Alto
50795,1068,2024-07-12,Deportes,1,74309.13,0.05,App,70593.67,Benjamín Hernández,56,Concepción,2024-02-04,Belleza,1158712.0,concepcion,Bronce,Instagram,Tarjeta débito,69,Sin información,Sin información,False,False,False,False,74309.13,3715.4565000000002,159,Media,0,Sí,0.48333333333333334,45-59,Bajo
50796,1191,2024-01-06,Libros,2,212956.87,0.0,Marketplace,425913.74,Sofía Díaz,35,Antofagasta,2022-05-04,Moda,612677.0,antofagasta,Premium,Instagram,Transferencia,43,RegiÃ³n de Antofagasta,Norte,False,False,False,False,425913.74,0.0,612,Baja,1,No,0.05,30-44,Alto
50797,1180,2024-11-18,Hogar,4,241519.23,0.2,Marketplace,772861.54,Pedro Martínez,57,Temuco,2022-03-27,Tecnología,1278579.0,temuco,Oro,Orgánico,Transferencia,57,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,966076.92,193215.38400000002,967,Baja,3,Sí,0.2833333333333333,45-59,Muy alto
50798,1100,2024-05-18,Tecnología,3,49136.63,0.05,Web,140039.4,Benjamín González,33,Valparaíso,2024-09-24,Moda,676564.0,valparaiso,Premium,Referido,PayPal,96,Sin información,Sin información,False,False,False,False,147409.88999999998,7370.4945,-129,Alta,0,Sí,0.9333333333333333,30-44,Medio
50799,1224,2024-11-01,Hogar,1,129179.04,0.2,App,103343.23,Juan Hernández,62,Puerto Montt,2023-04-23,Deportes,1018051.0,puerto montt,Plata,Instagram,Transferencia,44,RegiÃ³n de Los Lagos,Sur,False,False,False,False,129179.04,25835.808,558,Baja,3,Sí,0.06666666666666667,60+,Bajo
50800,1036,2024-05-24,Hogar,2,181675.77,0.05,Web,345183.96,Fernanda Soto,25,Temuco,2023-07-15,Moda,947913.0,temuco,Premium,Google Ads,PayPal,75,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,363351.54,18167.577,314,Media,3,Sí,0.5833333333333334,18-29,Alto
50801,1238,2024-02-11,Libros,3,172597.57,0.2,Web,414234.17,Valentina Fuentes,44,Rancagua,2022-08-01,Belleza,714407.0,rancagua,Oro,Instagram,Tarjeta débito,49,RegiÃ³n de O'Higgins,Centro,False,False,False,False,517792.71,103558.54200000002,559,Baja,2,Sí,0.15,30-44,Alto
50802,1002,2024-01-08,Tecnología,5,135511.77,0.05,App,643680.91,Juan Contreras,33,Santiago,2024-04-09,Belleza,850503.0,santiago,Plata,Google Ads,Tarjeta débito,92,RegiÃ³n Metropolitana,Centro,False,False,False,False,677558.85,33877.9425,-92,Alta,2,Sí,0.8666666666666667,30-44,Muy alto
50803,1193,2024-01-12,Libros,2,44320.72,0.15,Marketplace,75345.22,Javiera Sepúlveda,27,Concepción,2023-10-22,Tecnología,500059.0,concepcion,Bronce,Google Ads,Tarjeta crédito,81,Sin información,Sin información,False,False,False,False,88641.44,13296.216,82,Media,0,Sí,0.6833333333333333,18-29,Bajo
