id_transaccion,id_cliente,fecha_transaccion,categoria_producto,cantidad,precio_unitario,descuento_pct,canal_venta,monto_compra,nombre,edad,ciudad,fecha_registro,categoria_favorita,ingreso_estimado,ciudad_normalizada,segmento_cliente,canal_adquisicion,metodo_pago_preferido,score_fidelizacion,region,macrozona
50736,1192,2024-09-29,Moda,3,136896.65,0.1,App,369620.95,Benjamín Fuentes,64.0,Rancagua,2023-08-14,Deportes,300000.0,rancagua,Bronce,Orgánico,Transferencia,48.0,RegiÃ³n de O'Higgins,Centro
50737,1115,2024-10-13,Belleza,2,190137.46,0.1,Marketplace,342247.43,Valentina Hernández,35.0,Temuco,2024-10-06,Hogar,819816.0,temuco,Bronce,Referido,Tarjeta débito,71.0,RegiÃ³n de La AraucanÃ­a,Sur
50738,1046,2024-07-03,Tecnología,2,24623.28,0.15,App,41859.58,Sofía Fuentes,59.0,Temuco,2022-05-10,Belleza,907150.0,temuco,Oro,Google Ads,Tarjeta crédito,83.0,RegiÃ³n de La AraucanÃ­a,Sur
50739,1273,2024-06-15,Belleza,5,111287.74,0.05,Web,528616.76,Juan Torres,18.0,Puerto Montt,2022-11-14,Deportes,1161524.0,puerto montt,Oro,Orgánico,Tarjeta crédito,48.0,RegiÃ³n de Los Lagos,Sur
50740,1214,2024-03-07,Belleza,4,132432.95,0.05,Marketplace,503245.21,Tomás Díaz,61.0,Concepción,2023-05-23,Libros,976952.0,concepcion,Plata,Referido,PayPal,80.0,,
50741,1071,2024-10-31,Tecnología,4,54916.8,0.0,App,219667.2,Daniela Rodríguez,34.0,Valparaíso,2022-04-23,Deportes,851911.0,valparaiso,Bronce,Referido,Tarjeta débito,72.0,,
50742,1284,2024-08-26,Libros,1,148962.27,0.0,App,148962.27,Tomás Sepúlveda,27.0,Concepción,2023-03-22,Hogar,1218965.0,concepcion,Plata,Referido,Tarjeta crédito,99.0,,
50743,1183,2024-01-14,Libros,1,104222.25,0.05,Marketplace,99011.14,Juan Hernández,24.0,Valparaíso,2022-12-15,Tecnología,871378.0,valparaiso,Oro,Orgánico,Tarjeta débito,44.0,,
50744,1186,2024-05-17,Deportes,1,153414.27,0.1,Web,138072.84,Antonia Rodríguez,22.0,Temuco,2023-10-21,Moda,1144053.0,temuco,Bronce,Instagram,Tarjeta débito,85.0,RegiÃ³n de La AraucanÃ­a,Sur
50745,1078,2024-08-30,Belleza,1,112264.79,0.0,Marketplace,112264.79,Camila Hernández,,Concepción,2024-03-17,Moda,368408.0,concepcion,Premium,Instagram,Tarjeta crédito,71.0,,
50746,1162,2024-12-21,Libros,2,190207.17,0.15,Web,323352.19,Tomás Pérez,68.0,Concepción,2023-10-13,Libros,719868.0,concepcion,Oro,Google Ads,Tarjeta débito,97.0,,
50747,1007,2024-06-28,Moda,5,223240.74,0.0,App,1116203.7,Pedro Martínez,19.0,Antofagasta,2023-04-14,Tecnología,983762.0,antofagasta,Bronce,Referido,PayPal,,RegiÃ³n de Antofagasta,Norte
50748,1123,2024-04-22,Hogar,1,108378.42,0.05,Marketplace,102959.5,Matías Silva,52.0,santiago,2022-10-12,Tecnología,879069.0,santiago,Premium,Orgánico,PayPal,100.0,RegiÃ³n Metropolitana,Centro
50749,1015,2024-06-17,Tecnología,3,193225.78,0.05,Marketplace,550693.47,María Soto,28.0,La Serena,2024-02-15,Belleza,675193.0,la serena,Plata,Facebook,PayPal,65.0,RegiÃ³n de Coquimbo,Norte
50750,1222,2024-01-16,Belleza,4,166465.05,0.1,Marketplace,599274.18,Vicente Rojas,44.0,Temuco,2022-12-06,Hogar,1224321.0,temuco,Oro,Referido,PayPal,83.0,RegiÃ³n de La AraucanÃ­a,Sur
50751,1237,2024-04-20,Moda,4,90114.21,,Web,342434.0,María Sepúlveda,56.0,Antofagasta,2022-01-12,Hogar,730389.0,antofagasta,Oro,Orgánico,PayPal,81.0,RegiÃ³n de Antofagasta,Norte
50752,1215,2024-11-06,Deportes,2,200267.51,0.1,Marketplace,360481.52,Sofía Díaz,28.0,Rancagua,2022-09-22,Libros,574547.0,rancagua,Plata,Referido,Transferencia,41.0,RegiÃ³n de O'Higgins,Centro
50753,1023,2024-07-23,Belleza,2,129711.29,0.0,Web,259422.58,Valentina Díaz,53.0,santiago,2023-05-06,Libros,382581.0,santiago,Bronce,Orgánico,PayPal,88.0,RegiÃ³n Metropolitana,Centro
50754,1028,2024-12-16,Moda,3,67284.36,,Marketplace,171575.12,Benjamín Silva,40.0,Valparaíso,2024-02-02,Belleza,749816.0,valparaiso,Oro,Google Ads,Tarjeta crédito,74.0,,
50755,1067,2024-08-01,Moda,4,191924.21,0.0,Marketplace,767696.84,Tomás Sepúlveda,35.0,La Serena,2024-12-05,Moda,1064755.0,la serena,Oro,Facebook,PayPal,68.0,RegiÃ³n de Coquimbo,Norte
50756,1231,2024-09-04,Deportes,1,105104.78,0.1,Web,94594.3,Sofía Contreras,61.0,La Serena,2022-11-02,Belleza,1100487.0,la serena,Plata,Orgánico,Tarjeta crédito,99.0,RegiÃ³n de Coquimbo,Norte
50757,1276,2024-06-22,Belleza,1,229987.63,0.0,Marketplace,229987.63,Daniela Silva,18.0,Santiago,2024-02-24,Deportes,1246470.0,santiago,Bronce,Facebook,Tarjeta crédito,96.0,RegiÃ³n Metropolitana,Centro
50758,1190,2024-08-09,Hogar,2,134851.74,0.2,App,215762.78,Sofía Silva,39.0,Valparaíso,2023-03-14,Tecnología,1199974.0,valparaiso,Oro,Orgánico,PayPal,45.0,,
50759,1009,2024-01-25,Hogar,2,230896.39,0.05,Marketplace,438703.14,Camila Hernández,19.0,Rancagua,2022-01-22,Hogar,1065205.0,rancagua,Plata,Google Ads,Transferencia,80.0,RegiÃ³n de O'Higgins,Centro
50760,1134,2024-09-10,Tecnología,2,32686.4,0.0,App,65372.8,Vicente Muñoz,55.0,Antofagasta,2022-07-09,Deportes,787557.0,antofagasta,Bronce,Google Ads,Tarjeta débito,71.0,RegiÃ³n de Antofagasta,Norte
50761,1084,2024-08-23,Belleza,5,215094.44,0.2,App,860377.76,Matías Torres,59.0,La Serena,2022-01-30,Deportes,751245.0,la serena,Oro,Referido,Tarjeta crédito,66.0,RegiÃ³n de Coquimbo,Norte
50762,1024,2024-09-03,Hogar,4,176891.19,0.0,Marketplace,707564.76,María Díaz,50.0,Rancagua,2022-01-25,Deportes,935175.0,rancagua,Bronce,Orgánico,Tarjeta débito,98.0,RegiÃ³n de O'Higgins,Centro
50763,1270,2024-10-21,Libros,4,32312.53,0.0,Web,129250.12,Benjamín López,42.0,Rancagua,2023-06-16,Moda,479034.0,rancagua,Premium,Referido,PayPal,92.0,RegiÃ³n de O'Higgins,Centro
50764,1153,2024-03-01,Hogar,4,173506.6,0.15,Marketplace,589922.44,María López,22.0,Antofagasta,2022-09-28,Hogar,845337.0,antofagasta,Oro,Referido,Transferencia,68.0,RegiÃ³n de Antofagasta,Norte
50765,1077,2024-09-06,Belleza,4,105715.32,0.15,Marketplace,359432.09,Tomás Muñoz,25.0,Rancagua,2023-04-15,Moda,1128391.0,rancagua,Plata,Instagram,Transferencia,89.0,RegiÃ³n de O'Higgins,Centro
50766,1208,2024-03-26,Deportes,5,44782.85,0.15,App,190327.11,Catalina Hernández,69.0,Concepción,2022-01-15,Libros,963387.0,concepcion,Oro,Referido,Transferencia,92.0,,
50767,1143,2024-01-18,Hogar,3,160832.96,0.05,Marketplace,458373.94,María Martínez,39.0,La Serena,2022-02-09,Tecnología,849731.0,la serena,Plata,Facebook,PayPal,86.0,RegiÃ³n de Coquimbo,Norte
50768,1024,2024-04-01,Belleza,1,51148.31,0.0,App,51148.31,María Díaz,50.0,Rancagua,2022-01-25,Deportes,935175.0,rancagua,Bronce,Orgánico,Tarjeta débito,98.0,RegiÃ³n de O'Higgins,Centro
50769,1085,2024-12-14,Libros,1,125638.12,0.05,Web,119356.21,Juan Soto,36.0,Concepción,2024-02-03,Deportes,797878.0,concepcion,Oro,Orgánico,PayPal,47.0,,
50770,1092,2024-02-28,Moda,2,107453.4,0.0,App,214906.8,Camila Martínez,61.0,Puerto Montt,2024-04-17,Belleza,749609.0,puerto montt,Plata,Google Ads,Tarjeta crédito,42.0,RegiÃ³n de Los Lagos,Sur
50771,1263,2024-05-16,Belleza,4,119841.95,0.1,Web,431431.02,Matías López,52.0,Puerto Montt,2024-10-02,Deportes,954251.0,puerto montt,Premium,Orgánico,Tarjeta crédito,,RegiÃ³n de Los Lagos,Sur
50772,1239,2024-07-09,Hogar,3,52596.59,0.05,App,149900.28,Camila Sepúlveda,33.0,Puerto Montt,2024-10-23,Deportes,989563.0,puerto montt,Bronce,Instagram,Tarjeta débito,64.0,RegiÃ³n de Los Lagos,Sur
50773,1287,2024-06-10,Hogar,2,102792.17,0.1,App,185025.91,María González,63.0,,2023-04-13,Moda,762715.0,,Plata,Referido,PayPal,99.0,,
50774,1283,2024-10-24,Tecnología,4,197204.8,,Marketplace,788819.2,Fernanda Martínez,59.0,Valparaíso,2023-02-22,Libros,820956.0,valparaiso,Plata,Facebook,PayPal,55.0,,
50775,1178,2024-05-07,Libros,4,71982.92,0.15,Web,244741.93,Javiera Sepúlveda,38.0,Antofagasta,2024-01-20,Moda,972526.0,antofagasta,Premium,Google Ads,Tarjeta crédito,83.0,RegiÃ³n de Antofagasta,Norte
50776,1162,2024-06-15,Moda,5,32923.19,0.1,Marketplace,148154.36,Tomás Pérez,68.0,Concepción,2023-10-13,Libros,719868.0,concepcion,Oro,Google Ads,Tarjeta débito,97.0,,
50777,1106,2024-01-01,Moda,4,64405.17,0.2,App,206096.54,Sofía Morales,25.0,Antofagasta,2023-11-26,Belleza,825222.0,antofagasta,Premium,Instagram,PayPal,47.0,RegiÃ³n de Antofagasta,Norte
50778,1126,2024-09-15,Moda,5,80686.54,0.05,App,383261.06,Antonia Muñoz,22.0,Antofagasta,2023-01-11,Belleza,764214.0,antofagasta,Premium,Referido,Tarjeta crédito,90.0,RegiÃ³n de Antofagasta,Norte
50779,1218,2024-03-25,Tecnología,5,309220.3,0.0,App,2473762.4,Pedro Fuentes,46.0,Valparaíso,2022-12-18,Deportes,998991.0,valparaiso,Bronce,Instagram,Transferencia,92.0,,
50780,1080,2024-06-05,Belleza,2,76835.14,0.0,Marketplace,153670.28,María Silva,29.0,Antofagasta,2023-03-13,Moda,815919.0,antofagasta,Bronce,Facebook,Tarjeta crédito,85.0,RegiÃ³n de Antofagasta,Norte
50781,1287,2024-06-19,Tecnología,5,91229.16,0.2,Marketplace,364916.64,María González,63.0,,2023-04-13,Moda,762715.0,,Plata,Referido,PayPal,99.0,,
50782,1273,2024-04-14,Hogar,3,191382.9,0.05,Web,545441.26,Juan Torres,18.0,Puerto Montt,2022-11-14,Deportes,1161524.0,puerto montt,Oro,Orgánico,Tarjeta crédito,48.0,RegiÃ³n de Los Lagos,Sur
50783,1037,2024-02-20,Libros,5,210553.36,0.0,Web,1052766.8,Javiera Sepúlveda,64.0,Concepción,2022-04-08,Deportes,1344679.0,concepcion,Premium,Orgánico,PayPal,77.0,,
50784,1157,2024-06-25,Libros,5,46546.31,0.1,App,209458.4,Camila Soto,18.0,Puerto Montt,2022-01-04,Deportes,835644.0,puerto montt,Bronce,Instagram,Tarjeta crédito,97.0,RegiÃ³n de Los Lagos,Sur
50785,1259,2024-03-19,Libros,1,138415.51,0.05,Marketplace,131494.73,María Rodríguez,46.0,Valparaíso,2023-04-08,Deportes,1355670.0,valparaiso,Oro,Facebook,Tarjeta crédito,73.0,,
50786,1253,2024-05-31,Tecnología,5,179271.83,0.05,Marketplace,851541.19,Tomás Morales,59.0,Santiago,2024-01-19,Moda,793757.0,santiago,Plata,Referido,PayPal,59.0,RegiÃ³n Metropolitana,Centro
50787,1122,2024-05-02,Libros,1,88571.57,0.1,Marketplace,79714.41,Valentina Silva,41.0,Antofagasta,2024-08-11,Tecnología,983142.0,antofagasta,Plata,Orgánico,Tarjeta crédito,67.0,RegiÃ³n de Antofagasta,Norte
50788,1077,2024-02-08,Tecnología,5,82918.98,0.1,App,373135.41,Tomás Muñoz,25.0,Rancagua,2023-04-15,Moda,1128391.0,rancagua,Plata,Instagram,Transferencia,89.0,RegiÃ³n de O'Higgins,Centro
50789,1137,2024-12-26,Tecnología,4,111353.7,0.15,Marketplace,378602.58,Javiera Sepúlveda,35.0,Valparaíso ,2023-08-25,Moda,592799.0,valparaiso,Oro,Referido,Transferencia,43.0,,
50790,1288,2024-03-20,Tecnología,5,89798.02,0.2,App,359192.08,Valentina Rojas,,Antofagasta,2022-06-11,Moda,826286.0,antofagasta,Bronce,Referido,Transferencia,,RegiÃ³n de Antofagasta,Norte
50791,1095,2024-09-17,Moda,2,6922.7,0.05,Web,13153.13,Diego López,66.0,Santiago,2022-06-02,Belleza,1229317.0,santiago,Plata,Facebook,Transferencia,63.0,RegiÃ³n Metropolitana,Centro
50792,1186,2024-03-13,Hogar,5,99254.18,0.2,Marketplace,397016.72,Antonia Rodríguez,22.0,Temuco,2023-10-21,Moda,1144053.0,temuco,Bronce,Instagram,Tarjeta débito,85.0,RegiÃ³n de La AraucanÃ­a,Sur
50793,1249,2024-04-22,Moda,2,101621.75,0.05,App,193081.32,Camila Díaz,66.0,Valparaíso,2023-04-28,Moda,1174207.0,valparaiso,Plata,Orgánico,Transferencia,98.0,,
50794,1090,2024-06-11,Tecnología,4,111143.19,0.15,Web,377886.85,Diego González,60.0,Concepción,2023-08-04,Libros,805526.0,concepcion,Premium,Instagram,PayPal,80.0,,
50795,1068,2024-07-12,Deportes,1,74309.13,0.05,App,70593.67,Benjamín Hernández,56.0,Concepción,2024-02-04,Belleza,1158712.0,concepcion,Bronce,Instagram,Tarjeta débito,69.0,,
50796,1191,2024-01-06,Libros,2,212956.87,0.0,Marketplace,425913.74,Sofía Díaz,35.0,Antofagasta,2022-05-04,Moda,612677.0,antofagasta,Premium,Instagram,Transferencia,43.0,RegiÃ³n de Antofagasta,Norte
50797,1180,2024-11-18,Hogar,4,241519.23,0.2,Marketplace,772861.54,Pedro Martínez,57.0,Temuco,2022-03-27,Tecnología,1278579.0,temuco,Oro,Orgánico,Transferencia,57.0,RegiÃ³n de La AraucanÃ­a,Sur
50798,1100,2024-05-18,Tecnología,3,49136.63,0.05,Web,140039.4,Benjamín González,33.0,Valparaíso,2024-09-24,Moda,676564.0,valparaiso,Premium,Referido,PayPal,96.0,,
50799,1224,2024-11-01,Hogar,1,129179.04,0.2,App,103343.23,Juan Hernández,62.0,Puerto Montt,2023-04-23,Deportes,1018051.0,puerto montt,Plata,Instagram,Transferencia,44.0,RegiÃ³n de Los Lagos,Sur
50800,1036,2024-05-24,Hogar,2,181675.77,0.05,web,345183.96,Fernanda Soto,25.0,Temuco,2023-07-15,Moda,947913.0,temuco,Premium,Google Ads,PayPal,75.0,RegiÃ³n de La AraucanÃ­a,Sur
50801,1238,2024-02-11,Libros,3,172597.57,0.2,Web,414234.17,Valentina Fuentes,,Rancagua,2022-08-01,Belleza,714407.0,rancagua,Oro,Instagram,Tarjeta débito,49.0,RegiÃ³n de O'Higgins,Centro
50802,1002,2024-01-08,Tecnología,5,135511.77,0.05,App,643680.91,Juan Contreras,33.0,Santiago,2024-04-09,Belleza,850503.0,santiago,Plata,Google Ads,Tarjeta débito,92.0,RegiÃ³n Metropolitana,Centro
50803,1193,2024-01-12,Libros,2,44320.72,0.15,Marketplace,75345.22,Javiera Sepúlveda,27.0,Concepción,2023-10-22,Tecnología,500059.0,concepcion,Bronce,Google Ads,Tarjeta crédito,81.0,,
50804,1152,2024-03-30,Belleza,3,97013.19,0.2,Web,232831.66,Valentina Rodríguez,28.0,Temuco,2023-10-15,Libros,798818.0,temuco,Plata,Instagram,Tarjeta crédito,56.0,RegiÃ³n de La AraucanÃ­a,Sur
50805,1148,2024-12-17,Moda,4,72014.35,0.05,App,273654.53,Tomás Soto,61.0,,2024-01-18,Libros,452063.0,,Oro,Instagram,Transferencia,55.0,,
50806,1123,2024-02-13,Hogar,4,75946.1,0.2,Web,243027.52,Matías Silva,52.0,santiago,2022-10-12,Tecnología,879069.0,santiago,Premium,Orgánico,PayPal,100.0,RegiÃ³n Metropolitana,Centro
50807,1198,2024-10-25,Moda,3,238386.53,0.0,Web,715159.59,Vicente Soto,51.0,Antofagasta,2023-01-30,Deportes,756587.0,antofagasta,Plata,Facebook,PayPal,46.0,RegiÃ³n de Antofagasta,Norte
50808,1034,2024-01-20,Tecnología,1,208570.87,0.1,Marketplace,187713.78,Pedro Contreras,62.0,Puerto Montt,2022-04-16,Hogar,512934.0,puerto montt,Oro,Referido,PayPal,96.0,RegiÃ³n de Los Lagos,Sur
50809,1291,2024-11-19,Deportes,5,233076.11,0.1,Web,1048842.49,Diego Fuentes,44.0,Santiago,2022-11-29,Moda,643662.0,santiago,Premium,Facebook,Tarjeta débito,98.0,RegiÃ³n Metropolitana,Centro
50810,1146,2024-06-04,Deportes,2,149786.22,0.0,Web,299572.44,Valentina Rojas,55.0,Valparaíso,2022-09-10,Moda,995262.0,valparaiso,Bronce,Referido,Tarjeta débito,56.0,,
50811,1063,2024-01-07,Moda,3,159139.07,0.1,Marketplace,429675.49,Diego Rodríguez,19.0,Santiago,2024-09-28,Moda,851974.0,santiago,Oro,Referido,Transferencia,68.0,RegiÃ³n Metropolitana,Centro
50812,1140,2024-12-29,Moda,4,228518.45,0.0,Web,914073.8,María Silva,60.0,Puerto Montt,2022-06-30,Belleza,714512.0,puerto montt,Bronce,Referido,Transferencia,99.0,RegiÃ³n de Los Lagos,Sur
50813,1279,2024-09-25,Libros,2,122811.87,0.0,Marketplace,245623.74,Catalina González,62.0,Rancagua,2022-06-25,Moda,968216.0,rancagua,Plata,Instagram,Tarjeta crédito,45.0,RegiÃ³n de O'Higgins,Centro
50814,1058,2024-10-15,Deportes,2,167487.47,0.0,Marketplace,334974.94,María Contreras,51.0,Temuco,2023-04-15,Moda,903377.0,temuco,Oro,Referido,Tarjeta débito,67.0,RegiÃ³n de La AraucanÃ­a,Sur
50815,1150,2024-08-18,Belleza,1,218882.87,0.05,App,207938.73,María Díaz,36.0,Concepción,2022-04-16,Libros,1326116.0,concepcion,Oro,Referido,Transferencia,69.0,,
50816,1169,2024-12-22,Moda,5,98327.5,0.05,App,467055.62,Camila Martínez,46.0,La Serena,2023-08-06,Libros,1426539.0,la serena,Oro,Google Ads,Tarjeta débito,46.0,RegiÃ³n de Coquimbo,Norte
50817,1085,2024-05-11,Libros,3,159949.14,0.05,App,455855.05,Juan Soto,36.0,Concepción,2024-02-03,Deportes,797878.0,concepcion,Oro,Orgánico,PayPal,47.0,,
50818,1016,2024-10-22,Moda,5,35469.54,0.1,Marketplace,159612.93,Tomás Sepúlveda,52.0,Puerto Montt,2022-01-23,Deportes,760815.0,puerto montt,Oro,Google Ads,Tarjeta crédito,74.0,RegiÃ³n de Los Lagos,Sur
50819,1212,2024-02-27,Belleza,3,141778.97,0.05,Marketplace,404070.06,Daniela Soto,35.0,Antofagasta,2024-09-08,Moda,400040.0,antofagasta,Oro,Referido,Tarjeta débito,92.0,RegiÃ³n de Antofagasta,Norte
50820,1124,2024-01-06,Hogar,1,222248.17,0.05,Web,211135.76,Benjamín López,46.0,Rancagua,2023-11-07,Libros,661684.0,rancagua,Plata,Instagram,Tarjeta débito,61.0,RegiÃ³n de O'Higgins,Centro
50821,1088,2024-01-19,Deportes,2,54969.87,0.15,Web,93448.78,Daniela López,66.0,Rancagua,2023-07-07,HOGAR,651774.0,rancagua,Bronce,Google Ads,PayPal,61.0,RegiÃ³n de O'Higgins,Centro
50822,1287,2024-01-26,Libros,5,211292.45,0.1,App,950816.02,María González,63.0,,2023-04-13,Moda,762715.0,,Plata,Referido,PayPal,99.0,,
50823,1296,2024-02-25,Libros,2,153103.54,0.05,App,290896.73,Diego Martínez,49.0,Antofagasta,2024-02-22,Libros,933572.0,antofagasta,Bronce,Referido,Tarjeta crédito,67.0,RegiÃ³n de Antofagasta,Norte
50824,1235,2024-07-18,Deportes,1,109880.38,0.2,Marketplace,87904.3,Daniela Díaz,23.0,La Serena,2022-09-24,Belleza,432644.0,la serena,Oro,Facebook,Transferencia,49.0,RegiÃ³n de Coquimbo,Norte
50825,1206,2024-07-03,Moda,3,26841.82,0.1,Marketplace,72472.91,Pedro Torres,26.0,Santiago,2024-11-23,Tecnología,683208.0,santiago,Oro,Orgánico,Tarjeta crédito,58.0,RegiÃ³n Metropolitana,Centro
50826,1116,2024-02-26,Libros,4,5907.26,0.05,App,22447.59,María Torres,36.0,CONCEPCIÓN,2023-02-03,Libros,778801.0,concepcion,Oro,Orgánico,Transferencia,79.0,,
50827,1229,2024-08-21,Deportes,5,215694.72,0.05,App,1024549.92,María González,25.0,Concepción,2024-09-02,Belleza,794542.0,concepcion,Oro,Facebook,Tarjeta crédito,60.0,,
50828,1278,2024-04-02,Hogar,4,132609.63,0.05,App,503916.59,Matías Hernández,62.0,Concepción,2024-12-27,Belleza,1412123.0,concepcion,Oro,Instagram,Tarjeta crédito,46.0,,
50829,1299,2024-01-11,Libros,1,55619.66,0.05,App,52838.68,Valentina Morales,31.0,Valparaíso,2023-01-31,Hogar,300000.0,valparaiso,Premium,Instagram,Tarjeta crédito,56.0,,
50830,1202,2024-11-29,Belleza,4,74227.84,0.15,App,252374.66,Antonia Morales,60.0,Concepción,2022-02-02,Belleza,756005.0,concepcion,Bronce,Referido,Transferencia,50.0,,
50831,1049,2024-09-05,Moda,5,62590.69,0.1,Web,281658.11,Daniela Hernández,42.0,Valparaíso,2024-04-15,moda ,981227.0,valparaiso,Plata,Google Ads,Transferencia,76.0,,
50832,1093,2024-02-14,Hogar,4,226278.06,0.05,App,859856.63,Juan Pérez,36.0,Concepción,2023-06-11,Moda,1178187.0,concepcion,Oro,Facebook,Tarjeta crédito,89.0,,
50833,1283,2024-04-23,Hogar,2,243608.93,0.0,Marketplace,487217.86,Fernanda Martínez,59.0,Valparaíso,2023-02-22,Libros,820956.0,valparaiso,Plata,Facebook,PayPal,55.0,,
50834,1010,2024-02-27,Belleza,2,214516.32,0.0,App,429032.64,Javiera Morales,58.0,Temuco,2023-02-20,Libros,1043161.0,temuco,Oro,Facebook,Transferencia,92.0,RegiÃ³n de La AraucanÃ­a,Sur
50835,1041,2024-08-02,Belleza,3,110647.23,0.05,App,315344.61,Sofía Martínez,66.0,Temuco,2022-05-04,Tecnología,664374.0,temuco,Premium,Instagram,Tarjeta débito,85.0,RegiÃ³n de La AraucanÃ­a,Sur
50836,1135,2024-05-26,Moda,2,83077.16,0.05,Web,157846.6,Benjamín Martínez,29.0,Valparaíso,2024-03-28,Deportes,1082782.0,valparaiso,Oro,Referido,Transferencia,71.0,,
50837,1224,2024-03-28,Belleza,4,124102.44,0.1,Web,446768.78,Juan Hernández,62.0,Puerto Montt,2023-04-23,Deportes,1018051.0,puerto montt,Plata,Instagram,Transferencia,44.0,RegiÃ³n de Los Lagos,Sur
50838,1291,2024-01-16,Hogar,3,37681.63,0.0,Marketplace,113044.89,Diego Fuentes,44.0,Santiago,2022-11-29,Moda,643662.0,santiago,Premium,Facebook,Tarjeta débito,98.0,RegiÃ³n Metropolitana,Centro
50839,1274,2024-12-12,Belleza,2,60085.42,0.0,Marketplace,120170.84,Diego Hernández,24.0,Concepción,2022-02-15,Libros,646707.0,concepcion,Oro,Facebook,Tarjeta crédito,63.0,,
50840,1046,2024-06-18,Tecnología,5,138265.28,0.1,Marketplace,622193.76,Sofía Fuentes,59.0,Temuco,2022-05-10,Belleza,907150.0,temuco,Oro,Google Ads,Tarjeta crédito,83.0,RegiÃ³n de La AraucanÃ­a,Sur
50841,1161,2024-09-10,Moda,3,42483.09,0.2,App,101959.42,Vicente Torres,45.0,Antofagasta,2023-01-20,Moda,1276579.0,antofagasta,Oro,Facebook,Tarjeta crédito,95.0,RegiÃ³n de Antofagasta,Norte
50842,1014,2024-10-08,Belleza,1,20122.96,0.1,Web,18110.66,Diego Fuentes,56.0,Puerto Montt,2022-11-19,Belleza,871419.0,puerto montt,Premium,Instagram,Transferencia,100.0,RegiÃ³n de Los Lagos,Sur
50843,1137,2024-07-19,Deportes,5,185601.42,0.05,App,881606.74,Javiera Sepúlveda,35.0,Valparaíso ,2023-08-25,Moda,592799.0,valparaiso,Oro,Referido,Transferencia,43.0,,
50844,1013,2024-03-14,Libros,4,90906.5,0.05,Web,345444.7,Daniela Muñoz,35.0,Temuco,2024-01-27,Belleza,824775.0,temuco,Bronce,Orgánico,Tarjeta débito,70.0,RegiÃ³n de La AraucanÃ­a,Sur
50845,1240,2024-08-21,Deportes,3,244978.09,0.0,Web,734934.27,Antonia Fuentes,60.0,Valparaíso,2022-09-24,Belleza,1130335.0,valparaiso,Oro,Facebook,PayPal,100.0,,
50846,1294,2024-04-15,Deportes,5,149732.0,0.15,Web,636361.0,Diego Martínez,,Santiago,2024-11-13,Libros,855625.0,santiago,Bronce,Orgánico,Tarjeta crédito,67.0,RegiÃ³n Metropolitana,Centro
50847,1200,2024-09-27,Libros,4,117908.16,0.05,App,448051.01,Sofía Fuentes,28.0,Rancagua,2024-08-14,Libros,656135.0,rancagua,ORO,Facebook,Tarjeta crédito,90.0,RegiÃ³n de O'Higgins,Centro
50848,1149,2024-05-20,Tecnología,4,116653.56,0.0,App,466614.24,Tomás Torres,26.0,Santiago,2024-05-07,Belleza,808063.0,santiago,Plata,Referido,Tarjeta crédito,65.0,RegiÃ³n Metropolitana,Centro
50849,1140,2024-08-03,Libros,1,103761.47,0.05,App,98573.4,María Silva,60.0,Puerto Montt,2022-06-30,Belleza,714512.0,puerto montt,Bronce,Referido,Transferencia,99.0,RegiÃ³n de Los Lagos,Sur
50850,1273,2024-02-05,Belleza,1,110579.36,0.0,Web,110579.36,Juan Torres,18.0,Puerto Montt,2022-11-14,Deportes,1161524.0,puerto montt,Oro,Orgánico,Tarjeta crédito,48.0,RegiÃ³n de Los Lagos,Sur
50851,1101,2024-12-29,Deportes,4,238630.74,0.0,Web,954522.96,Pedro Hernández,,Antofagasta,2024-10-03,Libros,655427.0,antofagasta,Plata,Instagram,Tarjeta débito,94.0,RegiÃ³n de Antofagasta,Norte
50852,1034,2024-06-30,Moda,1,218662.09,0.1,App,196795.88,Pedro Contreras,62.0,Puerto Montt,2022-04-16,Hogar,512934.0,puerto montt,Oro,Referido,PayPal,96.0,RegiÃ³n de Los Lagos,Sur
50853,1281,2024-02-27,Moda,1,104096.13,0.0,Marketplace,104096.13,Sofía Morales,35.0,Valparaíso,2022-11-17,Libros,972902.0,valparaiso,Premium,Facebook,PayPal,70.0,,
50854,1182,2024-11-20,Libros,3,158476.25,0.05,App,451657.31,Camila Fuentes,20.0,Valparaíso,2023-01-21,Belleza,920565.0,valparaiso,Bronce,Instagram,Tarjeta crédito,,,
50855,1233,2024-09-24,Hogar,2,215445.69,0.05,Web,409346.81,Catalina Fuentes,52.0,Valparaíso,2022-03-02,Deportes,961934.0,valparaiso,Premium,Facebook,PayPal,91.0,,
