id_transaccion,id_cliente,fecha_transaccion,categoria_producto,cantidad,precio_unitario,descuento_pct,canal_venta,monto_compra,nombre,edad,ciudad,fecha_registro,categoria_favorita,ingreso_estimado
51142,1104,2024-01-13,Moda,5,199947.89,0.0,Marketplace,999739.45,Juan Rodríguez,45.0,Santiago,2023-08-10,Hogar,680194.0
51143,1204,2024-03-24,Moda,3,122778.05,0.05,App,349917.44,Antonia Torres,61.0,Valparaíso,2023-04-28,Deportes,778537.0
51144,1247,2024-09-28,Belleza,1,73997.3,0.1,App,66597.57,Camila Rodríguez,66.0,Valparaíso ,2024-08-14,Libros,1287879.0
51145,1248,2024-02-22,Libros,2,223426.21,0.0,Marketplace,446852.42,Sofía Díaz,40.0,Concepción,2023-06-01,Tecnología,847868.0
51146,1206,2024-02-23,Moda,4,68898.81,0.15,Web,234255.95,Pedro Torres,26.0,Santiago,2024-11-23,Tecnología,683208.0
51147,1177,2024-07-12,Deportes,1,66840.52,0.0,App,66840.52,Matías Torres,25.0,Antofagasta,2023-11-20,Libros,907760.0
51148,1186,2024-09-23,Belleza,2,88177.75,0.1,Marketplace,158719.95,Antonia Rodríguez,22.0,Temuco,2023-10-21,Moda,1144053.0
51149,1243,2024-04-12,Hogar,5,113697.55,0.0,Marketplace,568487.75,Pedro Torres,20.0,,2023-01-30,Libros,732359.0
51150,1280,2024-10-22,Deportes,3,36467.0,0.2,App,87520.8,Diego Hernández,46.0,Santiago,2023-05-08,Hogar,999465.0
51151,1041,2024-08-01,Deportes,2,95445.06,0.15,App,162256.6,Sofía Martínez,66.0,Temuco,2022-05-04,Tecnología,664374.0
51152,1002,2024-07-31,Deportes,5,186803.17,0.0,Web,934015.85,Juan Contreras,33.0,Santiago,2024-04-09,Belleza,850503.0
51153,1210,2024-01-03,Moda,5,247984.06,0.2,App,991936.24,Catalina Muñoz,20.0,Rancagua,2023-05-28,Moda,541942.0
51154,1155,2024-03-13,Tecnología,3,155662.53,0.05,Marketplace,443638.21,Javiera Fuentes,57.0,Temuco,2024-09-08,Tecnología,708074.0
51155,1221,2024-10-26,Tecnología,4,34347.9,0.1,App,123652.44,Diego Sepúlveda,24.0,Santiago,2024-06-05,Hogar,822185.0
51156,1294,2024-09-20,Hogar,4,171564.69,0.0,Marketplace,686258.76,Diego Martínez,,Santiago,2024-11-13,Libros,855625.0
51157,1149,2024-08-28,Libros,2,5486.36,0.05,App,10424.08,Tomás Torres,26.0,Santiago,2024-05-07,Belleza,808063.0
51158,1287,2024-04-16,Tecnología,4,99901.61,0.15,Marketplace,339665.47,María González,63.0,,2023-04-13,Moda,762715.0
51159,1266,2024-07-28,Belleza,1,236776.64,0.0,Marketplace,236776.64,Fernanda Torres,,Santiago,2024-10-10,Deportes,960352.0
51160,1284,2024-09-19,Libros,5,76404.37,0.15,Web,324718.57,Tomás Sepúlveda,27.0,Concepción,2023-03-22,Hogar,1218965.0
51161,1262,2024-06-03,Hogar,2,41840.08,0.0,Web,83680.16,María Silva,36.0,Valparaíso,2024-06-10,Belleza,456539.0
51162,1002,2024-03-10,Moda,2,32531.92,0.0,Marketplace,65063.84,Juan Contreras,33.0,Santiago,2024-04-09,Belleza,850503.0
51163,1255,2024-06-05,Moda,5,16205.2,0.0,App,81026.0,Matías Torres,26.0,Puerto Montt,2023-11-09,Belleza,542666.0
51164,1069,2024-01-25,Hogar,3,249418.2,0.0,App,748254.6,Sofía Díaz,65.0,Puerto Montt,2024-02-16,Tecnología,1253198.0
51165,1184,2024-03-13,Deportes,5,196303.27,0.0,Web,981516.35,Fernanda Rojas,47.0,La Serena,2023-07-01,Moda,754003.0
51166,1047,2024-11-27,Belleza,4,155924.01,0.15,Web,530141.63,Catalina Muñoz,57.0,Concepción,2024-01-09,Moda,835300.0
51167,1036,2024-05-18,moda ,3,181069.28,0.05,App,516047.45,Fernanda Soto,25.0,Temuco,2023-07-15,Moda,947913.0
51168,1098,2024-10-12,Libros,5,54236.81,0.05,Web,257624.85,Juan Hernández,19.0,Concepción,2022-08-11,Tecnología,978514.0
51169,1021,2024-08-08,Hogar,4,118586.8,0.05,Web,450629.84,Vicente López,50.0,Santiago,2024-10-20,Libros,606402.0
51170,1065,2024-01-01,Moda,1,215998.08,0.15,Marketplace,183598.37,Javiera Díaz,58.0,Santiago,2024-03-08,Tecnología,1396378.0
51171,1265,2024-12-08,Belleza,1,6692.99,0.0,Marketplace,6692.99,Tomás González,64.0,Temuco,2023-06-15,Hogar,684846.0
51172,1057,2024-06-17,Libros,3,17114.47,0.05,Web,48776.24,Tomás Hernández,40.0,La Serena,2023-10-06,Tecnología,569729.0
51173,1207,2024-08-02,Tecnología,3,207212.43,0.1,App,559473.56,Valentina Torres,19.0,Valparaíso,2022-09-19,Belleza,961896.0
51174,1017,2024-07-16,Belleza,3,54538.0,0.05,Web,155433.3,Camila Silva,,Santiago,2022-02-10,Belleza,1129934.0
51175,1176,2024-07-26,Belleza,1,178028.64,0.05,Marketplace,169127.21,Pedro Soto,39.0,Concepción,2024-06-01,Hogar,566815.0
51176,1241,2024-11-26,Belleza,1,146510.11,0.15,Marketplace,124533.59,Antonia Silva,62.0,Concepción,2022-02-23,Tecnología,738724.0
51177,1061,2024-04-24,Tecnología,2,120931.82,0.1,App,217677.28,María Sepúlveda,42.0,Antofagasta,2024-08-16,Belleza,400869.0
51178,1256,2024-03-08,Libros,5,105850.06,0.0,Marketplace,529250.3,Tomás López,49.0,Temuco,2023-04-14,Hogar,799798.0
51179,1196,2024-10-30,Hogar,5,153262.76,0.15,App,651366.73,Valentina Muñoz,47.0,Rancagua,2023-09-28,Libros,1011346.0
51180,1281,2024-02-17,Moda,4,150489.46,0.0,App,601957.84,Sofía Morales,35.0,Valparaíso,2022-11-17,Libros,972902.0
51181,1246,2024-12-20,Moda,5,216406.27,0.05,Marketplace,1027929.78,Valentina Muñoz,62.0,La Serena,2024-03-02,Libros,854212.0
51182,1055,2024-05-10,Moda,2,217532.82,0.1,App,391559.08,Antonia Contreras,66.0,Concepción,2023-02-15,Deportes,1143175.0
51183,1209,2024-12-25,Moda,2,75081.24,0.0,Web,150162.48,María Fuentes,62.0,Antofagasta,2022-06-29,Hogar,1064666.0
51184,1136,2024-12-29,Belleza,2,88009.27,0.2,Marketplace,140814.83,Daniela Muñoz,29.0,Puerto Montt,2024-04-22,Libros,781192.0
51185,1046,2024-09-19,Deportes,1,111342.84,0.0,Web,111342.84,Sofía Fuentes,59.0,Temuco,2022-05-10,Belleza,907150.0
51186,1076,2024-03-09,Moda,5,171409.67,0.05,Web,814195.93,Camila López,44.0,Puerto Montt,2024-04-02,Deportes,721760.0
51187,1063,2024-07-12,Hogar,3,40883.17,0.1,Marketplace,110384.56,Diego Rodríguez,19.0,Santiago,2024-09-28,Moda,851974.0
51188,1046,2024-10-02,Libros,5,75488.38,0.15,App,320825.62,Sofía Fuentes,59.0,Temuco,2022-05-10,Belleza,907150.0
51189,1186,2024-02-08,Moda,5,241973.13,0.2,Marketplace,967892.52,Antonia Rodríguez,22.0,Temuco,2023-10-21,Moda,1144053.0
51190,1045,2024-06-16,Hogar,2,54983.51,0.05,Marketplace,104468.67,María Sepúlveda,65.0,La Serena,2022-04-23,Belleza,1013193.0
51191,1020,2024-04-14,Deportes,1,5153.13,0.05,App,4895.47,María Muñoz,29.0,Puerto Montt,2023-11-22,Belleza,1407094.0
51192,1214,2024-12-14,Belleza,3,67168.28,0.1,Marketplace,181354.36,Tomás Díaz,61.0,Concepción,2023-05-23,Libros,976952.0
51193,1280,2024-07-30,Libros,4,104492.88,0.0,Marketplace,417971.52,Diego Hernández,46.0,Santiago,2023-05-08,Hogar,999465.0
51194,1283,2024-10-17,Belleza,4,180186.9,0.15,App,612635.46,Fernanda Martínez,59.0,Valparaíso,2023-02-22,Libros,820956.0
51195,1049,2024-06-13,Tecnología,1,157909.19,0.0,Web,157909.19,Daniela Hernández,42.0,Valparaíso,2024-04-15,moda ,981227.0
51196,1040,2024-02-05,Belleza,5,89229.18,0.1,Marketplace,401531.31,María Rojas,21.0,Concepción,2023-10-14,Moda,1162066.0
51197,1032,2024-07-12,Deportes,3,186178.49,0.0,Marketplace,558535.47,Diego Hernández,61.0,Concepción,2022-01-16,Hogar,979216.0
51198,1208,2024-10-28,Deportes,2,234262.7,0.1,Web,421672.86,Catalina Hernández,69.0,Concepción,2022-01-15,Libros,963387.0
51199,1204,2024-12-29,Moda,4,83207.41,0.0,App,332829.64,Antonia Torres,61.0,Valparaíso,2023-04-28,Deportes,778537.0
51200,1150,2024-02-13,Deportes,3,22045.22,0.0,Web,66135.66,María Díaz,36.0,Concepción,2022-04-16,Libros,1326116.0
50298,1004,2024-11-02,Belleza,2,109903.26,0.2,App,175845.22,Antonia López,44.0,Antofagasta,2023-01-26,Deportes,765369.0
50079,1064,2024-08-05,Moda,4,88310.09,0.05,Marketplace,335578.34,Pedro Contreras,60.0,Antofagasta,2023-08-27,Deportes,675492.0
50634,1021,2024-08-26,Libros,5,174197.97,0.05,Web,827440.36,Vicente López,50.0,Santiago,2024-10-20,Libros,606402.0
50745,1078,2024-08-30,Belleza,1,112264.79,0.0,Marketplace,112264.79,Camila Hernández,,Concepción,2024-03-17,Moda,368408.0
50357,1106,2024-06-19,Libros,3,226254.59,0.05,Web,644825.58,Sofía Morales,25.0,Antofagasta,2023-11-26,Belleza,825222.0
50812,1140,2024-12-29,Moda,4,228518.45,0.0,Web,914073.8,María Silva,60.0,Puerto Montt,2022-06-30,Belleza,714512.0
50369,1040,2024-08-03,Tecnología,3,42052.09,,Web,113540.64,María Rojas,21.0,Concepción,2023-10-14,Moda,1162066.0
50447,1253,2024-03-11,Deportes,1,244272.2,0.15,App,207631.37,Tomás Morales,59.0,Santiago,2024-01-19,Moda,793757.0
51075,1271,2024-10-31,Deportes,2,5508.15,0.15,Web,9363.86,Vicente Rodríguez,24.0,Concepción,2022-08-17,Deportes,840419.0
50781,1287,2024-06-19,Tecnología,5,91229.16,0.2,Marketplace,364916.64,María González,63.0,,2023-04-13,Moda,762715.0
50276,1099,2024-08-17,Hogar,5,158189.9,0.0,App,790949.5,Catalina González,57.0,Puerto Montt,2022-08-13,Deportes,862764.0
50101,1037,2024-08-07,Belleza,3,219584.0,0.05,Web,625814.4,Javiera Sepúlveda,64.0,Concepción,2022-04-08,Deportes,1344679.0
