id_transaccion,id_cliente,fecha_transaccion,fecha_registro,nombre,edad,grupo_edad,ciudad,region,macrozona,segmento_cliente,canal_adquisicion,canal_venta,categoria_producto,categoria_favorita,cantidad,precio_unitario,descuento_pct,monto_bruto,monto_descuento,monto_compra,ingreso_estimado,score_fidelizacion,nivel_fidelizacion,total_transacciones,gasto_total_cliente,ticket_promedio_cliente,cantidad_total_productos,descuento_promedio_cliente,score_fidelizacion_promedio,ciudad_normalizada,metodo_pago_preferido,outlier_precio_unitario_iqr,outlier_precio_unitario_zscore,outlier_monto_compra_iqr,outlier_monto_compra_zscore,antiguedad_cliente_dias,codigo_macrozona,compra_con_descuento,score_fidelizacion_norm,rango_monto_compra
50582,1075,2024-05-04,2024-02-10,Daniela Soto,29,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Premium,Orgánico,App,Moda,Deportes,4,141818.58,0.0,567274.32,0.0,567274.32,930622.0,83,Media,4,925490.6499999999,231372.66249999998,9,0.05,83.0,antofagasta,Transferencia,False,False,False,False,84,1,No,0.7166666666666667,Muy alto
50583,1163,2024-11-13,2024-06-21,Benjamín Sepúlveda,36,30-44,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Plata,Google Ads,Marketplace,Belleza,Hogar,3,176785.45,0.1,530356.3500000001,53035.63500000001,477320.72,1112969.0,41,Baja,2,790611.6,395305.8,5,0.15000000000000002,41.0,puerto montt,Tarjeta débito,False,False,False,False,145,3,Sí,0.0166666666666666,Alto
50584,1147,2024-06-01,2024-07-10,Tomás Silva,41,30-44,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Plata,Facebook,Web,Belleza,Tecnología,5,22436.44,0.05,112182.2,5609.110000000001,106573.09,579874.0,59,Baja,5,1193032.06,238606.412,18,0.02,59.0,puerto montt,Tarjeta crédito,False,False,False,False,-39,3,Sí,0.3166666666666666,Bajo
50585,1111,2024-10-02,2023-08-03,Javiera Fuentes,42,30-44,La Serena,RegiÃ³n de Coquimbo,Norte,Oro,Instagram,Web,Deportes,Belleza,1,160820.08,0.2,160820.08,32164.016,128656.06,1441947.0,82,Media,7,2086892.99,298127.57,17,0.042857142857142864,82.0,la serena,PayPal,False,False,False,False,426,1,Sí,0.7,Bajo
50586,1032,2024-06-18,2022-01-16,Diego Hernández,61,60+,Concepción,Sin información,Sin información,Bronce,Orgánico,App,Belleza,Hogar,1,243226.0,0.05,243226.0,12161.3,231064.7,979216.0,81,Media,4,1487036.13,371759.0325,11,0.05,81.0,concepcion,Tarjeta débito,False,False,False,False,884,0,Sí,0.6833333333333333,Medio
50587,1010,2024-08-12,2023-02-20,Javiera Morales,58,45-59,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Oro,Facebook,Marketplace,Moda,Libros,2,55395.78,0.1,110791.56,11079.156,99712.4,1043161.0,92,Alta,4,1245557.8599999999,311389.46499999997,10,0.037500000000000006,92.0,temuco,Transferencia,False,False,False,False,539,3,Sí,0.8666666666666667,Bajo
50588,1161,2024-07-26,2023-01-20,Vicente Torres,45,45-59,Antofagasta,RegiÃ³n de Antofagasta,Norte,Oro,Facebook,Marketplace,Belleza,Moda,3,183717.39,0.15,551152.17,82672.8255,468479.34,1276579.0,95,Alta,7,3637180.77,519597.2528571429,26,0.07857142857142858,95.0,antofagasta,Tarjeta crédito,False,False,False,False,553,1,Sí,0.9166666666666666,Alto
50589,1092,2024-07-03,2024-04-17,Camila Martínez,61,60+,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Plata,Google Ads,Marketplace,Tecnología,Belleza,2,18104.53,0.0,36209.06,0.0,36209.06,749609.0,42,Baja,3,289384.22,96461.40666666666,9,0.049999999999999996,42.0,puerto montt,Tarjeta crédito,False,False,False,False,77,3,No,0.0333333333333333,Bajo
50590,1216,2024-09-03,2024-12-31,Antonia López,61,60+,Concepción,Sin información,Sin información,Oro,Instagram,Marketplace,Hogar,Deportes,1,38848.02,0.0,38848.02,0.0,38848.02,754897.0,85,Alta,3,469257.8,156419.26666666666,6,0.0,85.0,concepcion,Tarjeta débito,False,False,False,False,-119,0,No,0.75,Bajo
50591,1080,2024-08-18,2023-03-13,María Silva,29,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Bronce,Facebook,Marketplace,Deportes,Moda,3,93787.0,0.15,281361.0,42204.15,239156.85,815919.0,85,Alta,6,2327916.3200000003,387986.0533333334,20,0.11666666666666668,85.0,antofagasta,Tarjeta crédito,False,False,False,False,524,1,Sí,0.75,Medio
50592,1282,2024-04-24,2022-11-27,María López,60,60+,Valparaíso,Sin información,Sin información,Bronce,Google Ads,Web,Deportes,Libros,3,129947.86,0.0,389843.58,0.0,389843.58,605233.0,74,Media,2,521239.7,260619.85,7,0.0,74.0,valparaiso,Tarjeta crédito,False,False,False,False,514,0,No,0.5666666666666667,Alto
50593,1167,2024-08-16,2023-02-12,Benjamín Soto,44,30-44,Concepción,Sin información,Sin información,Plata,Instagram,Web,Belleza,Hogar,1,17812.04,0.0,17812.04,0.0,17812.04,1094302.0,43,Baja,3,850180.03,283393.3433333333,9,0.06666666666666667,43.0,concepcion,Tarjeta crédito,False,False,False,False,551,0,No,0.05,Bajo
50594,1027,2024-05-29,2024-08-21,Pedro Morales,25,18-29,Concepción,Sin información,Sin información,Plata,Facebook,Web,Belleza,Moda,2,206280.36,0.05,412560.72,20628.036,391932.68,618112.0,71,Media,5,1923164.77,384632.954,15,0.04,71.0,concepcion,Transferencia,False,False,False,False,-84,0,Sí,0.5166666666666667,Alto
50595,1249,2024-09-22,2023-04-28,Camila Díaz,66,60+,Valparaíso,Sin información,Sin información,Plata,Orgánico,App,Hogar,Moda,4,249807.76,0.1,999231.04,99923.104,899307.94,1174207.0,98,Alta,7,2588524.72,369789.24571428576,22,0.1142857142857143,98.0,valparaiso,Transferencia,False,False,False,False,513,0,Sí,0.9666666666666668,Muy alto
50596,1157,2024-11-20,2022-01-04,Camila Soto,18,18-29,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Bronce,Instagram,Web,Libros,Deportes,4,232188.33,0.15,928753.32,139312.998,789440.32,835644.0,97,Alta,10,4106617.19,410661.719,36,0.10500000000000001,97.0,puerto montt,Tarjeta crédito,False,False,False,False,1051,3,Sí,0.95,Muy alto
50597,1015,2024-10-06,2024-02-15,María Soto,28,18-29,La Serena,RegiÃ³n de Coquimbo,Norte,Plata,Facebook,Web,Deportes,Belleza,5,229100.15,0.0,1145500.75,0.0,1107260.74625,675193.0,65,Media,7,2878947.53625,411278.2194642857,19,0.03571428571428571,65.0,la serena,PayPal,False,False,True,False,234,1,No,0.4166666666666667,Muy alto
50598,1181,2024-02-20,2023-08-13,María González,29,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Plata,Instagram,Web,Deportes,Belleza,3,197428.77,0.05,592286.3099999999,29614.3155,562671.99,528347.0,89,Alta,6,2141008.38,356834.73,11,0.041666666666666664,89.0,antofagasta,Tarjeta débito,False,False,False,False,191,1,Sí,0.8166666666666667,Muy alto
50599,1257,2024-09-14,2023-10-10,Daniela Díaz,54,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Oro,Orgánico,Web,Libros,Belleza,3,139982.61,0.2,419947.83,83989.56599999999,335958.26,532963.0,45,Baja,7,2918968.27,416995.46714285715,20,0.07142857142857142,45.0,santiago,PayPal,False,False,False,False,340,2,Sí,0.0833333333333333,Alto
50600,1140,2024-04-13,2022-06-30,María Silva,60,60+,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Bronce,Referido,Web,Libros,Belleza,5,36811.18,0.1,184055.9,18405.59,165650.31,714512.0,99,Alta,6,2193343.38,365557.23,20,0.025000000000000005,99.0,puerto montt,Transferencia,False,False,False,False,653,3,Sí,0.9833333333333332,Medio
50601,1123,2024-10-13,2022-10-12,Matías Silva,52,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Premium,Orgánico,App,Moda,Tecnología,1,155787.54,0.0,155787.54,0.0,155787.54,879069.0,100,Alta,5,812055.51,162411.102,8,0.09,100.0,santiago,PayPal,False,False,False,False,732,2,No,1.0,Medio
50602,1041,2024-08-25,2022-05-04,Sofía Martínez,66,60+,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Premium,Instagram,Marketplace,Hogar,Tecnología,2,172489.37,0.05,344978.74,17248.937,327729.8,664374.0,85,Alta,5,2636992.21625,527398.44325,16,0.08,85.0,temuco,Tarjeta débito,False,False,False,False,844,3,Sí,0.75,Alto
50603,1228,2024-12-27,2024-02-23,Matías Martínez,26,18-29,Valparaíso,Sin información,Sin información,Bronce,Facebook,Marketplace,Moda,Tecnología,4,15138.02,0.0,60552.08,0.0,60552.08,944883.0,95,Alta,5,1856205.58,371241.11600000004,17,0.06999999999999999,95.0,valparaiso,Tarjeta débito,False,False,False,False,308,0,No,0.9166666666666666,Bajo
50604,1073,2024-03-02,2024-10-02,Javiera Díaz,69,60+,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Premium,Facebook,Marketplace,Belleza,Hogar,1,57085.25,0.2,57085.25,11417.05,45668.2,881579.0,52,Baja,3,1519000.82,506333.6066666667,8,0.13333333333333333,52.0,temuco,Tarjeta crédito,False,False,False,False,-214,3,Sí,0.2,Bajo
50605,1162,2024-05-20,2023-10-13,Tomás Pérez,68,60+,Concepción,Sin información,Sin información,Oro,Google Ads,Marketplace,Hogar,Libros,3,154866.23,0.05,464598.69000000006,23229.934500000003,441368.76,719868.0,97,Alta,5,1015673.14,203134.628,13,0.14,97.0,concepcion,Tarjeta débito,False,False,False,False,220,0,Sí,0.95,Alto
50606,1113,2024-06-24,2022-08-02,Matías Martínez,21,18-29,La Serena,RegiÃ³n de Coquimbo,Norte,Premium,Referido,Web,Hogar,Tecnología,2,105396.67,0.15,210793.34,31619.001,179174.34,965100.0,93,Alta,4,1523467.4300000002,380866.85750000004,12,0.11249999999999999,93.0,la serena,Tarjeta débito,False,False,False,False,692,1,Sí,0.8833333333333333,Medio
50607,1133,2024-06-23,2024-07-18,Pedro Martínez,52,45-59,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Bronce,Orgánico,Web,Belleza,Moda,4,187964.65,0.1,751858.6,75185.86,676672.74,1345570.0,90,Alta,8,2980862.1999999997,372607.77499999997,23,0.08125,90.0,puerto montt,Tarjeta crédito,False,False,False,False,-25,3,Sí,0.8333333333333334,Muy alto
50608,1262,2024-12-14,2024-06-10,María Silva,36,30-44,Valparaíso,Sin información,Sin información,Premium,Facebook,App,Libros,Belleza,4,98898.14,0.05,395592.56,19779.628,375812.93,456539.0,57,Baja,6,1414069.33,235678.22166666668,17,0.08333333333333333,57.0,valparaiso,Tarjeta débito,False,False,False,False,187,0,Sí,0.2833333333333333,Alto
50609,1052,2024-12-03,2024-08-21,Valentina Contreras,20,18-29,Concepción,Sin información,Sin información,Premium,Referido,App,Tecnología,Belleza,4,155732.22,0.1,622928.88,62292.888000000006,560635.99,961551.0,60,Baja,6,3184371.08,530728.5133333333,21,0.09999999999999999,60.0,concepcion,Transferencia,False,False,False,False,104,0,Sí,0.3333333333333333,Muy alto
50610,1065,2024-04-03,2024-03-08,Javiera Díaz,58,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Plata,Instagram,App,Libros,Tecnología,5,135781.96,0.0,678909.7999999999,0.0,678909.8,1396378.0,40,Baja,7,3006239.9299999997,429462.8471428571,22,0.1142857142857143,40.0,santiago,PayPal,False,False,False,False,26,2,No,0.0,Muy alto
50611,1114,2024-07-12,2022-04-12,Matías Hernández,23,18-29,Rancagua,RegiÃ³n de O'Higgins,Centro,Plata,Referido,App,Hogar,Moda,3,42574.7,0.1,127724.1,12772.41,114951.69,458147.0,43,Baja,9,3642984.02,404776.0022222222,27,0.061111111111111116,43.0,rancagua,Tarjeta crédito,False,False,False,False,822,2,Sí,0.05,Bajo
50612,1281,2024-06-05,2022-11-17,Sofía Morales,35,30-44,Valparaíso,Sin información,Sin información,Premium,Facebook,Web,Libros,Libros,5,15678.51,0.05,78392.55,3919.627500000001,74472.92,972902.0,70,Media,5,997351.53,199470.306,16,0.08,70.0,valparaiso,PayPal,False,False,False,False,566,0,Sí,0.5,Bajo
50613,1026,2024-04-10,2024-12-10,Fernanda Silva,33,30-44,Rancagua,RegiÃ³n de O'Higgins,Centro,Plata,Google Ads,Web,Deportes,Belleza,2,90351.21,0.15,180702.42,27105.363,153597.06,961675.0,77,Media,3,487059.37,162353.12333333332,7,0.15,77.0,rancagua,Transferencia,False,False,False,False,-244,2,Sí,0.6166666666666667,Medio
50614,1252,2024-09-25,2024-02-24,Matías Díaz,69,60+,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Premium,Instagram,Marketplace,Libros,Libros,2,226624.13,0.0,453248.26,0.0,453248.26,1039644.0,60,Baja,6,1964976.36,327496.06,13,0.049999999999999996,60.0,temuco,Tarjeta crédito,False,False,False,False,214,3,No,0.3333333333333333,Alto
50615,1137,2024-07-13,2023-08-25,Javiera Sepúlveda,35,30-44,Valparaíso,Sin información,Sin información,Oro,Referido,App,Hogar,Moda,2,168265.26,0.0,336530.52,0.0,336530.52,592799.0,43,Baja,5,2204184.7,440836.94000000006,19,0.11000000000000001,43.0,valparaiso,Transferencia,False,False,False,False,323,0,No,0.05,Alto
50616,1175,2024-09-02,2024-10-11,Benjamín González,37,30-44,La Serena,RegiÃ³n de Coquimbo,Norte,Oro,Facebook,Web,Tecnología,Tecnología,4,200514.86,0.0,802059.44,0.0,802059.44,400022.0,58,Baja,7,2724598.46,389228.35142857145,25,0.0642857142857143,58.0,la serena,Tarjeta débito,False,False,False,False,-39,1,No,0.3,Muy alto
50617,1024,2024-02-28,2022-01-25,María Díaz,50,45-59,Rancagua,RegiÃ³n de O'Higgins,Centro,Bronce,Orgánico,App,Tecnología,Deportes,1,151080.52,0.05,151080.52,7554.026,143526.49,935175.0,98,Alta,9,2557087.2199999997,284120.8022222222,25,0.08888888888888889,98.0,rancagua,Tarjeta débito,False,False,False,False,764,2,Sí,0.9666666666666668,Medio
50618,1169,2024-08-30,2023-08-06,Camila Martínez,46,45-59,La Serena,RegiÃ³n de Coquimbo,Norte,Oro,Google Ads,App,Hogar,Libros,2,13597.1,0.15,27194.2,4079.13,23115.07,1426539.0,46,Baja,7,1536682.9,219526.12857142856,22,0.07142857142857142,46.0,la serena,Tarjeta débito,False,False,False,False,390,1,Sí,0.1,Bajo
50619,1278,2024-06-07,2024-12-27,Matías Hernández,62,60+,Concepción,Sin información,Sin información,Oro,Instagram,App,Tecnología,Belleza,2,211593.87,0.05,423187.74,21159.387,402028.35,1412123.0,46,Baja,4,1067959.42,266989.855,9,0.037500000000000006,46.0,concepcion,Tarjeta crédito,False,False,False,False,-203,0,Sí,0.1,Alto
50620,1093,2024-01-13,2023-06-11,Juan Pérez,36,30-44,Concepción,Sin información,Sin información,Oro,Facebook,App,Tecnología,Moda,4,36423.19,0.1,145692.76,14569.276000000002,131123.48,1178187.0,89,Alta,10,4139146.45,413914.645,34,0.06,89.0,concepcion,Tarjeta crédito,False,False,False,False,216,0,Sí,0.8166666666666667,Bajo
50621,1001,2024-04-16,2023-08-28,Diego Pérez,41,30-44,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Plata,Facebook,Marketplace,Moda,Libros,4,227877.68,0.05,911510.72,45575.536,865935.18,650235.0,49,Baja,5,2619020.41,523804.08200000005,18,0.06,49.0,puerto montt,Tarjeta crédito,False,False,False,False,232,3,Sí,0.15,Muy alto
50622,1141,2024-09-02,2023-03-04,Matías Fuentes,56,45-59,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Plata,Google Ads,Marketplace,Hogar,Hogar,5,188705.05,0.15,943525.25,141528.7875,801996.46,777672.0,44,Baja,3,1066386.98,355462.32666666666,9,0.11666666666666665,44.0,temuco,Tarjeta débito,False,False,False,False,548,3,Sí,0.0666666666666666,Muy alto
50623,1196,2024-08-17,2023-09-28,Valentina Muñoz,47,45-59,Rancagua,RegiÃ³n de O'Higgins,Centro,Premium,Referido,App,Moda,Libros,2,81890.72,0.15,163781.44,24567.216,139214.22,1011346.0,76,Media,4,2023922.38,505980.595,16,0.1,76.0,rancagua,Transferencia,False,False,False,False,324,2,Sí,0.6,Medio
50624,1036,2024-07-20,2023-07-15,Fernanda Soto,25,18-29,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Premium,Google Ads,App,Tecnología,Moda,3,128845.41,0.05,386536.23,19326.8115,367209.42,947913.0,75,Media,6,2852958.2062500003,475493.03437500005,18,0.06666666666666667,75.0,temuco,PayPal,False,False,False,False,371,3,Sí,0.5833333333333334,Alto
50625,1135,2024-08-06,2024-03-28,Benjamín Martínez,29,18-29,Valparaíso,Sin información,Sin información,Oro,Referido,App,Hogar,Deportes,4,192975.55,0.15,771902.2,115785.33,656116.87,1082782.0,71,Media,2,813963.47,406981.735,6,0.1,71.0,valparaiso,Transferencia,False,False,False,False,131,0,Sí,0.5166666666666667,Muy alto
50626,1263,2024-08-30,2024-10-02,Matías López,52,45-59,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Premium,Orgánico,App,Deportes,Deportes,2,7208.55,0.0,14417.1,0.0,14417.1,954251.0,71,Media,4,901571.56,225392.89,10,0.025,71.0,puerto montt,Tarjeta crédito,False,False,False,False,-33,3,No,0.5166666666666667,Bajo
50627,1040,2024-11-04,2023-10-14,María Rojas,21,18-29,Concepción,Sin información,Sin información,Plata,Google Ads,App,Libros,Moda,1,102443.26,0.1,102443.26,10244.326,92198.93,1162066.0,51,Baja,11,4250917.91,386447.08272727276,33,0.1,51.0,concepcion,PayPal,False,False,False,False,387,0,Sí,0.1833333333333333,Bajo
50628,1029,2024-08-27,2023-04-13,María Rojas,48,45-59,La Serena,RegiÃ³n de Coquimbo,Norte,Premium,Orgánico,Marketplace,Hogar,Moda,3,186285.33,0.15,558855.99,83828.3985,475027.59,979401.0,91,Alta,3,1038578.81,346192.9366666667,7,0.09999999999999999,91.0,la serena,PayPal,False,False,False,False,502,1,Sí,0.85,Alto
50629,1106,2024-04-20,2023-11-26,Sofía Morales,25,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Premium,Instagram,Web,Libros,Belleza,2,208395.55,0.0,416791.1,0.0,416791.1,825222.0,47,Baja,4,1958917.2999999998,489729.32499999995,12,0.0625,47.0,antofagasta,PayPal,False,False,False,False,146,1,No,0.1166666666666666,Alto
50630,1022,2024-05-31,2023-09-23,Tomás Rodríguez,19,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Bronce,Referido,App,Libros,Hogar,4,124924.4,0.1,499697.6,49969.76,449727.84,1650407.0,50,Baja,3,1931539.3362500002,643846.4454166667,10,0.11666666666666665,50.0,antofagasta,PayPal,False,False,False,False,251,1,Sí,0.1666666666666666,Alto
50631,1267,2024-09-11,2024-05-21,Fernanda López,52,45-59,Valparaíso,Sin información,Sin información,Premium,Referido,App,Deportes,Hogar,2,139416.45,0.0,278832.9,0.0,278832.9,1201143.0,70,Media,3,822298.77,274099.59,5,0.10000000000000002,70.0,valparaiso,Tarjeta débito,False,False,False,False,113,0,No,0.5,Medio
50632,1195,2024-08-31,2024-07-30,Javiera Fuentes,59,45-59,Valparaíso,Sin información,Sin información,Oro,Facebook,Web,Belleza,Moda,4,14823.34,0.05,59293.36,2964.668,56328.69,1247554.0,72,Media,4,1146454.69,286613.6725,16,0.08750000000000001,72.0,valparaiso,Tarjeta débito,False,False,False,False,32,0,Sí,0.5333333333333333,Bajo
50633,1215,2024-04-25,2022-09-22,Sofía Díaz,28,18-29,Rancagua,RegiÃ³n de O'Higgins,Centro,Plata,Referido,Marketplace,Belleza,Libros,5,223167.02,0.0,1115835.1,0.0,1107260.74625,574547.0,41,Baja,5,2216003.8062500004,443200.7612500001,16,0.11000000000000001,41.0,rancagua,Transferencia,False,False,True,False,581,2,No,0.0166666666666666,Muy alto
50634,1021,2024-08-26,2024-10-20,Vicente López,50,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Bronce,Google Ads,Web,Libros,Libros,5,174197.97,0.05,870989.85,43549.4925,827440.36,606402.0,59,Baja,5,2333170.48,466634.096,18,0.08,59.0,santiago,Transferencia,False,False,False,False,-55,2,Sí,0.3166666666666666,Muy alto
50635,1168,2024-05-01,2024-11-07,Benjamín Muñoz,36,30-44,Antofagasta,RegiÃ³n de Antofagasta,Norte,Premium,Google Ads,Marketplace,Tecnología,Moda,5,69914.83,0.05,349574.15,17478.7075,332095.44,636805.0,42,Baja,2,730185.15,365092.575,8,0.025,42.0,antofagasta,Tarjeta crédito,False,False,False,False,-190,1,Sí,0.0333333333333333,Alto
50636,1166,2024-04-22,2022-07-15,Tomás Díaz,41,30-44,La Serena,RegiÃ³n de Coquimbo,Norte,Plata,Google Ads,Web,Moda,Hogar,5,193840.32,0.0,969201.6,0.0,969201.6,861933.0,72,Media,3,1585746.1199999999,528582.0399999999,12,0.09999999999999999,72.0,la serena,Transferencia,False,False,False,False,647,1,No,0.5333333333333333,Muy alto
50637,1289,2024-09-14,2024-11-20,Vicente Rodríguez,43,30-44,Valparaíso,Sin información,Sin información,Premium,Referido,Marketplace,Tecnología,Hogar,4,99010.14,0.0,396040.56,0.0,396040.56,567161.0,72,Media,7,2649221.8,378460.2571428571,22,0.07142857142857142,72.0,valparaiso,Transferencia,False,False,False,False,-67,0,No,0.5333333333333333,Alto
50638,1264,2024-09-05,2023-05-21,Benjamín Pérez,23,18-29,Valparaíso,Sin información,Sin información,Oro,Google Ads,Marketplace,Tecnología,Libros,4,166685.93,0.15,666743.72,100011.558,566732.16,438078.0,71,Media,4,895511.31,223877.8275,9,0.11249999999999999,71.0,valparaiso,Tarjeta crédito,False,False,False,False,473,0,Sí,0.5166666666666667,Muy alto
50639,1016,2024-09-11,2022-01-23,Tomás Sepúlveda,52,45-59,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Oro,Google Ads,Web,Libros,Deportes,1,79460.96,0.05,79460.96,3973.0480000000007,75487.91,760815.0,74,Media,5,824994.25,164998.85,13,0.06000000000000001,74.0,puerto montt,Tarjeta crédito,False,False,False,False,962,3,Sí,0.5666666666666667,Bajo
50640,1159,2024-01-13,2022-03-04,Benjamín Pérez,22,18-29,Desconocida,Sin información,Sin información,Plata,Google Ads,Marketplace,Hogar,Libros,5,93917.47,0.05,469587.35,23479.3675,446107.98,781103.0,57,Baja,3,649629.23,216543.07666666666,14,0.05000000000000001,57.0,desconocida,Tarjeta débito,False,False,False,False,680,0,Sí,0.2833333333333333,Alto
50641,1200,2024-03-04,2024-08-14,Sofía Fuentes,28,18-29,Rancagua,RegiÃ³n de O'Higgins,Centro,Oro,Facebook,Web,Hogar,Libros,2,226302.19,0.0,452604.38,0.0,452604.38,656135.0,90,Alta,4,2473106.59,618276.6475,14,0.0625,90.0,rancagua,Tarjeta crédito,False,False,False,False,-163,2,No,0.8333333333333334,Alto
50642,1265,2024-11-11,2023-06-15,Tomás González,64,60+,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Premium,Instagram,App,Hogar,Hogar,4,147233.56,0.05,588934.24,29446.712,559487.53,684846.0,49,Baja,5,2054577.35,410915.47000000003,16,0.01,49.0,temuco,Tarjeta crédito,False,False,False,False,515,3,Sí,0.15,Muy alto
50643,1184,2024-12-30,2023-07-01,Fernanda Rojas,47,45-59,La Serena,RegiÃ³n de Coquimbo,Norte,Premium,Referido,Web,Belleza,Moda,5,190074.58,0.05,950372.9,47518.645,902854.25,754003.0,56,Baja,5,3431643.4562500003,686328.69125,18,0.05,56.0,la serena,Transferencia,False,False,False,False,548,1,Sí,0.2666666666666666,Muy alto
50644,1229,2024-12-07,2024-09-02,María González,25,18-29,Concepción,Sin información,Sin información,Oro,Facebook,App,Belleza,Belleza,1,236811.58,0.05,236811.58,11840.579,224971.0,794542.0,60,Baja,5,1530575.04,306115.00800000003,10,0.06,60.0,concepcion,Tarjeta crédito,False,False,False,False,96,0,Sí,0.3333333333333333,Medio
